date_id,ranking_date,rank,team,country_code,points,confederation
13043,2020-09-17,1.0,Belgium,BEL,1773.0,UEFA
13043,2020-09-17,2.0,France,FRA,1744.0,UEFA
13043,2020-09-17,3.0,Brazil,BRA,1712.0,CONMEBOL
13043,2020-09-17,4.0,England,ENG,1664.0,UEFA
13043,2020-09-17,5.0,Portugal,POR,1653.0,UEFA
13043,2020-09-17,6.0,Uruguay,URU,1645.0,CONMEBOL
13043,2020-09-17,7.0,Spain,ESP,1642.0,UEFA
13043,2020-09-17,8.0,Croatia,CRO,1628.0,UEFA
13043,2020-09-17,9.0,Argentina,ARG,1623.0,CONMEBOL
13043,2020-09-17,10.0,Colombia,COL,1622.0,CONMEBOL
13043,2020-09-17,11.0,Mexico,MEX,1621.0,CONCACAF
13043,2020-09-17,12.0,Italy,ITA,1612.0,UEFA
13043,2020-09-17,13.0,Netherlands,NED,1603.0,UEFA
13043,2020-09-17,14.0,Germany,GER,1602.0,UEFA
13043,2020-09-17,15.0,Switzerland,SUI,1600.0,UEFA
13043,2020-09-17,16.0,Denmark,DEN,1593.0,UEFA
13043,2020-09-17,17.0,Chile,CHI,1579.0,CONMEBOL
13043,2020-09-17,18.0,Sweden,SWE,1567.0,UEFA
13043,2020-09-17,19.0,Poland,POL,1558.0,UEFA
13043,2020-09-17,20.0,Senegal,SEN,1555.0,CAF
13043,2020-09-17,21.0,Wales,WAL,1550.0,UEFA
13043,2020-09-17,22.0,Peru,PER,1544.0,CONMEBOL
13043,2020-09-17,23.0,USA,USA,1542.0,CONCACAF
13043,2020-09-17,24.0,Ukraine,UKR,1539.0,UEFA
13043,2020-09-17,25.0,Venezuela,VEN,1517.0,CONMEBOL
13043,2020-09-17,26.0,Tunisia,TUN,1506.0,CAF
13043,2020-09-17,27.0,Austria,AUT,1505.0,UEFA
13043,2020-09-17,28.0,Japan,JPN,1500.0,AFC
13043,2020-09-17,29.0,Nigeria,NGA,1493.0,CAF
13043,2020-09-17,30.0,IR Iran,IRN,1489.0,AFC
13043,2020-09-17,31.0,Serbia,SRB,1486.0,UEFA
13043,2020-09-17,32.0,Turkey,TUR,1485.0,UEFA
13043,2020-09-17,32.0,Russia,RUS,1485.0,UEFA
13043,2020-09-17,34.0,Romania,ROU,1483.0,UEFA
13043,2020-09-17,35.0,Algeria,ALG,1482.0,CAF
13043,2020-09-17,36.0,Slovakia,SVK,1479.0,UEFA
13043,2020-09-17,37.0,Republic of Ireland,IRL,1475.0,UEFA
13043,2020-09-17,38.0,Northern Ireland,NIR,1468.0,UEFA
13043,2020-09-17,39.0,Korea Republic,KOR,1464.0,AFC
13043,2020-09-17,40.0,Paraguay,PAR,1461.0,CONMEBOL
13043,2020-09-17,41.0,Australia,AUS,1457.0,AFC
13043,2020-09-17,41.0,Iceland,ISL,1457.0,UEFA
13043,2020-09-17,43.0,Morocco,MAR,1456.0,CAF
13043,2020-09-17,44.0,Norway,NOR,1452.0,UEFA
13043,2020-09-17,45.0,Czech Republic,CZE,1446.0,UEFA
13043,2020-09-17,46.0,Costa Rica,CRC,1439.0,CONCACAF
13043,2020-09-17,46.0,Ghana,GHA,1439.0,CAF
13043,2020-09-17,48.0,Jamaica,JAM,1438.0,CONCACAF
13043,2020-09-17,49.0,Scotland,SCO,1428.0,UEFA
13043,2020-09-17,50.0,Bosnia and Herzegovina,BIH,1426.0,UEFA
13043,2020-09-17,51.0,Egypt,EGY,1420.0,CAF
13043,2020-09-17,52.0,Hungary,HUN,1418.0,UEFA
13043,2020-09-17,53.0,Greece,GRE,1413.0,UEFA
13043,2020-09-17,53.0,Cameroon,CMR,1413.0,CAF
13043,2020-09-17,55.0,Qatar,QAT,1396.0,AFC
13043,2020-09-17,56.0,Finland,FIN,1390.0,UEFA
13043,2020-09-17,57.0,Mali,MLI,1389.0,CAF
13043,2020-09-17,57.0,Congo DR,COD,1389.0,CAF
13043,2020-09-17,59.0,Burkina Faso,BFA,1381.0,CAF
13043,2020-09-17,60.0,Côte d'Ivoire,CIV,1378.0,CAF
13043,2020-09-17,60.0,Bulgaria,BUL,1378.0,UEFA
13043,2020-09-17,62.0,Honduras,HON,1377.0,CONCACAF
13043,2020-09-17,63.0,Montenegro,MNE,1376.0,UEFA
13043,2020-09-17,64.0,Slovenia,SVN,1368.0,UEFA
13043,2020-09-17,64.0,Ecuador,ECU,1368.0,CONMEBOL
13043,2020-09-17,66.0,Saudi Arabia,KSA,1351.0,AFC
13043,2020-09-17,66.0,North Macedonia,MKD,1351.0,UEFA
13043,2020-09-17,66.0,Albania,ALB,1351.0,UEFA
13043,2020-09-17,69.0,El Salvador,SLV,1346.0,CONCACAF
13043,2020-09-17,70.0,Iraq,IRQ,1344.0,AFC
13043,2020-09-17,71.0,United Arab Emirates,UAE,1334.0,AFC
13043,2020-09-17,71.0,South Africa,RSA,1334.0,CAF
13043,2020-09-17,73.0,Canada,CAN,1332.0,CONCACAF
13043,2020-09-17,74.0,Guinea,GUI,1328.0,CAF
13043,2020-09-17,75.0,Bolivia,BOL,1324.0,CONMEBOL
13043,2020-09-17,76.0,China PR,CHN,1323.0,AFC
13043,2020-09-17,77.0,Uganda,UGA,1321.0,CAF
13043,2020-09-17,78.0,Cabo Verde,CPV,1318.0,CAF
13043,2020-09-17,79.0,Syria,SYR,1314.0,AFC
13043,2020-09-17,80.0,Curaçao,CUW,1313.0,CONCACAF
13043,2020-09-17,81.0,Panama,PAN,1305.0,CONCACAF
13043,2020-09-17,82.0,Oman,OMA,1303.0,AFC
13043,2020-09-17,83.0,Gabon,GAB,1297.0,CAF
13043,2020-09-17,84.0,Benin,BEN,1295.0,CAF
13043,2020-09-17,85.0,Uzbekistan,UZB,1290.0,AFC
13043,2020-09-17,86.0,Haiti,HAI,1285.0,CONCACAF
13043,2020-09-17,87.0,Belarus,BLR,1282.0,UEFA
13043,2020-09-17,88.0,Zambia,ZAM,1279.0,CAF
13043,2020-09-17,89.0,Georgia,GEO,1274.0,UEFA
13043,2020-09-17,90.0,Congo,CGO,1269.0,CAF
13043,2020-09-17,90.0,Lebanon,LBN,1269.0,AFC
13043,2020-09-17,92.0,Madagascar,MAD,1267.0,CAF
13043,2020-09-17,93.0,Israel,ISR,1265.0,UEFA
13043,2020-09-17,94.0,Vietnam,VIE,1258.0,AFC
13043,2020-09-17,95.0,Kyrgyz Republic,KGZ,1240.0,AFC
13043,2020-09-17,96.0,Jordan,JOR,1238.0,AFC
13043,2020-09-17,97.0,Luxembourg,LUX,1237.0,UEFA
13043,2020-09-17,98.0,Cyprus,CYP,1236.0,UEFA
13043,2020-09-17,99.0,Bahrain,BHR,1225.0,AFC
13043,2020-09-17,100.0,Mauritania,MTN,1223.0,CAF
13043,2020-09-17,101.0,Armenia,ARM,1215.0,UEFA
13043,2020-09-17,101.0,Libya,LBY,1215.0,CAF
13043,2020-09-17,103.0,Palestine,PLE,1204.0,AFC
13043,2020-09-17,104.0,Trinidad and Tobago,TRI,1201.0,CONCACAF
13043,2020-09-17,105.0,Mozambique,MOZ,1200.0,CAF
13043,2020-09-17,106.0,Kenya,KEN,1199.0,CAF
13043,2020-09-17,107.0,Faroe Islands,FRO,1191.0,UEFA
13043,2020-09-17,108.0,Estonia,EST,1188.0,UEFA
13043,2020-09-17,109.0,India,IND,1187.0,AFC
13043,2020-09-17,110.0,Central African Republic,CTA,1184.0,CAF
13043,2020-09-17,111.0,Zimbabwe,ZIM,1180.0,CAF
13043,2020-09-17,112.0,Azerbaijan,AZE,1179.0,UEFA
13043,2020-09-17,112.0,Niger,NIG,1179.0,CAF
13043,2020-09-17,114.0,Thailand,THA,1178.0,AFC
13043,2020-09-17,115.0,Korea DPR,PRK,1170.0,AFC
13043,2020-09-17,116.0,Kosovo,KOS,1167.0,UEFA
13043,2020-09-17,117.0,Namibia,NAM,1160.0,CAF
13043,2020-09-17,118.0,Kazakhstan,KAZ,1156.0,UEFA
13043,2020-09-17,119.0,Sierra Leone,SLE,1155.0,CAF
13043,2020-09-17,119.0,Guinea-Bissau,GNB,1155.0,CAF
13043,2020-09-17,121.0,New Zealand,NZL,1149.0,OFC
13043,2020-09-17,122.0,Tajikistan,TJK,1148.0,AFC
13043,2020-09-17,123.0,Malawi,MWI,1141.0,CAF
13043,2020-09-17,124.0,Philippines,PHI,1136.0,AFC
13043,2020-09-17,124.0,Angola,ANG,1136.0,CAF
13043,2020-09-17,126.0,Togo,TOG,1127.0,CAF
13043,2020-09-17,126.0,Antigua and Barbuda,ATG,1127.0,CONCACAF
13043,2020-09-17,128.0,Sudan,SDN,1112.0,CAF
13043,2020-09-17,129.0,Turkmenistan,TKM,1107.0,AFC
13043,2020-09-17,130.0,Guatemala,GUA,1104.0,CONCACAF
13043,2020-09-17,131.0,Lithuania,LTU,1093.0,UEFA
13043,2020-09-17,132.0,Rwanda,RWA,1089.0,CAF
13043,2020-09-17,133.0,Comoros,COM,1088.0,CAF
13043,2020-09-17,134.0,Tanzania,TAN,1086.0,CAF
13043,2020-09-17,135.0,Myanmar,MYA,1081.0,AFC
13043,2020-09-17,136.0,Chinese Taipei,TPE,1078.0,AFC
13043,2020-09-17,137.0,Latvia,LVA,1076.0,UEFA
13043,2020-09-17,137.0,Andorra,AND,1076.0,UEFA
13043,2020-09-17,139.0,Lesotho,LES,1074.0,CAF
13043,2020-09-17,139.0,St. Kitts and Nevis,SKN,1074.0,CONCACAF
13043,2020-09-17,141.0,Suriname,SUR,1073.0,CONCACAF
13043,2020-09-17,141.0,Solomon Islands,SOL,1073.0,OFC
13043,2020-09-17,143.0,Hong Kong,HKG,1072.0,AFC
13043,2020-09-17,144.0,Yemen,YEM,1071.0,AFC
13043,2020-09-17,145.0,Equatorial Guinea,EQG,1066.0,CAF
13043,2020-09-17,146.0,Ethiopia,ETH,1061.0,CAF
13043,2020-09-17,147.0,Kuwait,KUW,1060.0,AFC
13043,2020-09-17,148.0,Botswana,BOT,1055.0,CAF
13043,2020-09-17,149.0,Burundi,BDI,1052.0,CAF
13043,2020-09-17,149.0,Afghanistan,AFG,1052.0,AFC
13043,2020-09-17,151.0,Nicaragua,NCA,1051.0,CONCACAF
13043,2020-09-17,152.0,Liberia,LBR,1047.0,CAF
13043,2020-09-17,153.0,Eswatini,SWZ,1042.0,CAF
13043,2020-09-17,154.0,Malaysia,MAS,1040.0,AFC
13043,2020-09-17,155.0,Maldives,MDV,1038.0,AFC
13043,2020-09-17,156.0,New Caledonia,NCL,1035.0,OFC
13043,2020-09-17,157.0,Singapore,SGP,1020.0,AFC
13043,2020-09-17,158.0,Dominican Republic,DOM,1019.0,CONCACAF
13043,2020-09-17,159.0,Gambia,GAM,1015.0,CAF
13043,2020-09-17,159.0,Grenada,GRN,1015.0,CONCACAF
13043,2020-09-17,161.0,Tahiti,TAH,1014.0,OFC
13043,2020-09-17,162.0,Barbados,BRB,1009.0,CONCACAF
13043,2020-09-17,163.0,Vanuatu,VAN,996.0,OFC
13043,2020-09-17,163.0,Fiji,FIJ,996.0,OFC
13043,2020-09-17,165.0,Papua New Guinea,PNG,991.0,OFC
13043,2020-09-17,166.0,Guyana,GUY,988.0,CONCACAF
13043,2020-09-17,167.0,St. Vincent and the Grenadines,VIN,986.0,CONCACAF
13043,2020-09-17,168.0,South Sudan,SSD,983.0,CAF
13043,2020-09-17,168.0,Bermuda,BER,983.0,CONCACAF
13043,2020-09-17,170.0,Belize,BLZ,974.0,CONCACAF
13043,2020-09-17,170.0,Nepal,NEP,974.0,AFC
13043,2020-09-17,172.0,Mauritius,MRI,965.0,CAF
13043,2020-09-17,173.0,Indonesia,IDN,964.0,AFC
13043,2020-09-17,173.0,Cambodia,CAM,964.0,AFC
13043,2020-09-17,175.0,Moldova,MDA,959.0,UEFA
13043,2020-09-17,176.0,St. Lucia,LCA,953.0,CONCACAF
13043,2020-09-17,177.0,Chad,CHA,943.0,CAF
13043,2020-09-17,178.0,Puerto Rico,PUR,941.0,CONCACAF
13043,2020-09-17,179.0,Cuba,CUB,936.0,CONCACAF
13043,2020-09-17,180.0,Liechtenstein,LIE,932.0,UEFA
13043,2020-09-17,181.0,São Tomé and Príncipe,STP,923.0,CAF
13043,2020-09-17,182.0,Macau,MAC,922.0,AFC
13043,2020-09-17,183.0,Montserrat,MSR,921.0,CONCACAF
13043,2020-09-17,184.0,Djibouti,DJI,919.0,CAF
13043,2020-09-17,184.0,Dominica,DMA,919.0,CONCACAF
13043,2020-09-17,186.0,Malta,MLT,917.0,UEFA
13043,2020-09-17,187.0,Bangladesh,BAN,914.0,AFC
13043,2020-09-17,188.0,Laos,LAO,912.0,AFC
13043,2020-09-17,189.0,Bhutan,BHU,911.0,AFC
13043,2020-09-17,190.0,Mongolia,MNG,906.0,AFC
13043,2020-09-17,191.0,Brunei Darussalam,BRU,904.0,AFC
13043,2020-09-17,192.0,American Samoa,ASA,900.0,OFC
13043,2020-09-17,193.0,Cayman Islands,CAY,897.0,CONCACAF
13043,2020-09-17,194.0,Samoa,SAM,894.0,OFC
13043,2020-09-17,195.0,Gibraltar,GIB,886.0,UEFA
13043,2020-09-17,196.0,Bahamas,BAH,880.0,CONCACAF
13043,2020-09-17,197.0,Timor-Leste,TLS,879.0,AFC
13043,2020-09-17,197.0,Somalia,SOM,879.0,CAF
13043,2020-09-17,199.0,Guam,GUM,873.0,AFC
13043,2020-09-17,200.0,Aruba,ARU,867.0,CONCACAF
13043,2020-09-17,200.0,Pakistan,PAK,867.0,AFC
13043,2020-09-17,202.0,Seychelles,SEY,866.0,CAF
13043,2020-09-17,203.0,Tonga,TGA,862.0,OFC
13043,2020-09-17,203.0,Turks and Caicos Islands,TCA,862.0,CONCACAF
13043,2020-09-17,205.0,Eritrea,ERI,856.0,CAF
13043,2020-09-17,206.0,Sri Lanka,SRI,853.0,AFC
13043,2020-09-17,207.0,US Virgin Islands,VIR,844.0,CONCACAF
13043,2020-09-17,208.0,British Virgin Islands,VGB,842.0,CONCACAF
13043,2020-09-17,209.0,Anguilla,AIA,821.0,CONCACAF
13043,2020-09-17,210.0,San Marino,SMR,811.0,UEFA
13078,2020-10-22,1.0,Belgium,BEL,1765.0,UEFA
13078,2020-10-22,2.0,France,FRA,1752.0,UEFA
13078,2020-10-22,3.0,Brazil,BRA,1725.0,CONMEBOL
13078,2020-10-22,4.0,England,ENG,1669.0,UEFA
13078,2020-10-22,5.0,Portugal,POR,1661.0,UEFA
13078,2020-10-22,6.0,Spain,ESP,1639.0,UEFA
13078,2020-10-22,7.0,Uruguay,URU,1637.0,CONMEBOL
13078,2020-10-22,8.0,Argentina,ARG,1636.0,CONMEBOL
13078,2020-10-22,9.0,Croatia,CRO,1634.0,UEFA
13078,2020-10-22,10.0,Colombia,COL,1631.0,CONMEBOL
13078,2020-10-22,11.0,Mexico,MEX,1625.0,CONCACAF
13078,2020-10-22,12.0,Italy,ITA,1612.0,UEFA
13078,2020-10-22,13.0,Denmark,DEN,1610.0,UEFA
13078,2020-10-22,14.0,Germany,GER,1607.0,UEFA
13078,2020-10-22,15.0,Netherlands,NED,1596.0,UEFA
13078,2020-10-22,16.0,Switzerland,SUI,1589.0,UEFA
13078,2020-10-22,17.0,Chile,CHI,1570.0,CONMEBOL
13078,2020-10-22,18.0,Poland,POL,1568.0,UEFA
13078,2020-10-22,19.0,Sweden,SWE,1558.0,UEFA
13078,2020-10-22,20.0,Wales,WAL,1550.0,UEFA
13078,2020-10-22,21.0,Senegal,SEN,1549.0,CAF
13078,2020-10-22,22.0,USA,USA,1542.0,CONCACAF
13078,2020-10-22,23.0,Ukraine,UKR,1539.0,UEFA
13078,2020-10-22,24.0,Peru,PER,1533.0,CONMEBOL
13078,2020-10-22,25.0,Austria,AUT,1523.0,UEFA
13078,2020-10-22,26.0,Tunisia,TUN,1507.0,CAF
13078,2020-10-22,27.0,Japan,JPN,1503.0,AFC
13078,2020-10-22,28.0,Venezuela,VEN,1493.0,CONMEBOL
13078,2020-10-22,29.0,IR Iran,IRN,1492.0,AFC
13078,2020-10-22,30.0,Serbia,SRB,1489.0,UEFA
13078,2020-10-22,30.0,Algeria,ALG,1489.0,CAF
13078,2020-10-22,32.0,Nigeria,NGA,1488.0,CAF
13078,2020-10-22,33.0,Turkey,TUR,1486.0,UEFA
13078,2020-10-22,34.0,Russia,RUS,1480.0,UEFA
13078,2020-10-22,35.0,Paraguay,PAR,1476.0,CONMEBOL
13078,2020-10-22,36.0,Republic of Ireland,IRL,1467.0,UEFA
13078,2020-10-22,37.0,Slovakia,SVK,1466.0,UEFA
13078,2020-10-22,38.0,Korea Republic,KOR,1464.0,AFC
13078,2020-10-22,39.0,Morocco,MAR,1461.0,CAF
13078,2020-10-22,39.0,Iceland,ISL,1461.0,UEFA
13078,2020-10-22,41.0,Northern Ireland,NIR,1458.0,UEFA
13078,2020-10-22,42.0,Australia,AUS,1457.0,AFC
13078,2020-10-22,43.0,Norway,NOR,1456.0,UEFA
13078,2020-10-22,44.0,Romania,ROU,1455.0,UEFA
13078,2020-10-22,45.0,Scotland,SCO,1446.0,UEFA
13078,2020-10-22,45.0,Czech Republic,CZE,1446.0,UEFA
13078,2020-10-22,47.0,Hungary,HUN,1439.0,UEFA
13078,2020-10-22,48.0,Ghana,GHA,1438.0,CAF
13078,2020-10-22,48.0,Jamaica,JAM,1438.0,CONCACAF
13078,2020-10-22,50.0,Costa Rica,CRC,1427.0,CONCACAF
13078,2020-10-22,51.0,Bosnia and Herzegovina,BIH,1424.0,UEFA
13078,2020-10-22,52.0,Egypt,EGY,1420.0,CAF
13078,2020-10-22,53.0,Cameroon,CMR,1413.0,CAF
13078,2020-10-22,54.0,Greece,GRE,1408.0,UEFA
13078,2020-10-22,55.0,Finland,FIN,1402.0,UEFA
13078,2020-10-22,56.0,Mali,MLI,1394.0,CAF
13078,2020-10-22,57.0,Qatar,QAT,1391.0,AFC
13078,2020-10-22,58.0,Burkina Faso,BFA,1390.0,CAF
13078,2020-10-22,59.0,Congo DR,COD,1384.0,CAF
13078,2020-10-22,60.0,Ecuador,ECU,1380.0,CONMEBOL
13078,2020-10-22,61.0,Côte d'Ivoire,CIV,1378.0,CAF
13078,2020-10-22,62.0,Slovenia,SVN,1376.0,UEFA
13078,2020-10-22,63.0,Honduras,HON,1374.0,CONCACAF
13078,2020-10-22,64.0,Montenegro,MNE,1369.0,UEFA
13078,2020-10-22,65.0,North Macedonia,MKD,1356.0,UEFA
13078,2020-10-22,66.0,Bulgaria,BUL,1354.0,UEFA
13078,2020-10-22,67.0,Saudi Arabia,KSA,1351.0,AFC
13078,2020-10-22,68.0,El Salvador,SLV,1346.0,CONCACAF
13078,2020-10-22,69.0,Albania,ALB,1345.0,UEFA
13078,2020-10-22,70.0,Iraq,IRQ,1344.0,AFC
13078,2020-10-22,71.0,Guinea,GUI,1333.0,CAF
13078,2020-10-22,72.0,Canada,CAN,1332.0,CONCACAF
13078,2020-10-22,72.0,South Africa,RSA,1332.0,CAF
13078,2020-10-22,74.0,United Arab Emirates,UAE,1329.0,AFC
13078,2020-10-22,75.0,China PR,CHN,1323.0,AFC
13078,2020-10-22,76.0,Uganda,UGA,1321.0,CAF
13078,2020-10-22,77.0,Panama,PAN,1317.0,CONCACAF
13078,2020-10-22,78.0,Cabo Verde,CPV,1316.0,CAF
13078,2020-10-22,79.0,Syria,SYR,1314.0,AFC
13078,2020-10-22,79.0,Bolivia,BOL,1314.0,CONMEBOL
13078,2020-10-22,81.0,Curaçao,CUW,1313.0,CONCACAF
13078,2020-10-22,82.0,Oman,OMA,1303.0,AFC
13078,2020-10-22,83.0,Benin,BEN,1300.0,CAF
13078,2020-10-22,84.0,Uzbekistan,UZB,1292.0,AFC
13078,2020-10-22,84.0,Gabon,GAB,1292.0,CAF
13078,2020-10-22,86.0,Georgia,GEO,1287.0,UEFA
13078,2020-10-22,87.0,Haiti,HAI,1285.0,CONCACAF
13078,2020-10-22,88.0,Israel,ISR,1275.0,UEFA
13078,2020-10-22,89.0,Zambia,ZAM,1274.0,CAF
13078,2020-10-22,90.0,Belarus,BLR,1273.0,UEFA
13078,2020-10-22,91.0,Lebanon,LBN,1269.0,AFC
13078,2020-10-22,92.0,Madagascar,MAD,1264.0,CAF
13078,2020-10-22,93.0,Congo,CGO,1262.0,CAF
13078,2020-10-22,94.0,Vietnam,VIE,1258.0,AFC
13078,2020-10-22,95.0,Luxembourg,LUX,1247.0,UEFA
13078,2020-10-22,96.0,Kyrgyz Republic,KGZ,1240.0,AFC
13078,2020-10-22,97.0,Jordan,JOR,1238.0,AFC
13078,2020-10-22,98.0,Mauritania,MTN,1227.0,CAF
13078,2020-10-22,99.0,Cyprus,CYP,1225.0,UEFA
13078,2020-10-22,99.0,Bahrain,BHR,1225.0,AFC
13078,2020-10-22,101.0,Armenia,ARM,1215.0,UEFA
13078,2020-10-22,102.0,Libya,LBY,1209.0,CAF
13078,2020-10-22,103.0,Kenya,KEN,1205.0,CAF
13078,2020-10-22,104.0,Palestine,PLE,1204.0,AFC
13078,2020-10-22,105.0,Trinidad and Tobago,TRI,1201.0,CONCACAF
13078,2020-10-22,106.0,Mozambique,MOZ,1200.0,CAF
13078,2020-10-22,107.0,Faroe Islands,FRO,1193.0,UEFA
13078,2020-10-22,108.0,India,IND,1187.0,AFC
13078,2020-10-22,109.0,Estonia,EST,1185.0,UEFA
13078,2020-10-22,110.0,Central African Republic,CTA,1184.0,CAF
13078,2020-10-22,111.0,Zimbabwe,ZIM,1180.0,CAF
13078,2020-10-22,112.0,Niger,NIG,1179.0,CAF
13078,2020-10-22,113.0,Thailand,THA,1178.0,AFC
13078,2020-10-22,114.0,Azerbaijan,AZE,1175.0,UEFA
13078,2020-10-22,115.0,Korea DPR,PRK,1170.0,AFC
13078,2020-10-22,116.0,Namibia,NAM,1162.0,CAF
13078,2020-10-22,117.0,Kosovo,KOS,1158.0,UEFA
13078,2020-10-22,118.0,Guinea-Bissau,GNB,1155.0,CAF
13078,2020-10-22,119.0,Kazakhstan,KAZ,1153.0,UEFA
13078,2020-10-22,120.0,Sierra Leone,SLE,1151.0,CAF
13078,2020-10-22,121.0,New Zealand,NZL,1149.0,OFC
13078,2020-10-22,122.0,Tajikistan,TJK,1148.0,AFC
13078,2020-10-22,123.0,Malawi,MWI,1141.0,CAF
13078,2020-10-22,124.0,Philippines,PHI,1136.0,AFC
13078,2020-10-22,124.0,Angola,ANG,1136.0,CAF
13078,2020-10-22,126.0,Antigua and Barbuda,ATG,1127.0,CONCACAF
13078,2020-10-22,126.0,Togo,TOG,1127.0,CAF
13078,2020-10-22,128.0,Sudan,SDN,1110.0,CAF
13078,2020-10-22,129.0,Turkmenistan,TKM,1107.0,AFC
13078,2020-10-22,130.0,Lithuania,LTU,1105.0,UEFA
13078,2020-10-22,131.0,Guatemala,GUA,1103.0,CONCACAF
13078,2020-10-22,132.0,Comoros,COM,1095.0,CAF
13078,2020-10-22,133.0,Rwanda,RWA,1089.0,CAF
13078,2020-10-22,134.0,Myanmar,MYA,1081.0,AFC
13078,2020-10-22,134.0,Tanzania,TAN,1081.0,CAF
13078,2020-10-22,136.0,Chinese Taipei,TPE,1078.0,AFC
13078,2020-10-22,137.0,Lesotho,LES,1074.0,CAF
13078,2020-10-22,137.0,St. Kitts and Nevis,SKN,1074.0,CONCACAF
13078,2020-10-22,139.0,Suriname,SUR,1073.0,CONCACAF
13078,2020-10-22,139.0,Solomon Islands,SOL,1073.0,OFC
13078,2020-10-22,141.0,Hong Kong,HKG,1072.0,AFC
13078,2020-10-22,142.0,Latvia,LVA,1071.0,UEFA
13078,2020-10-22,142.0,Yemen,YEM,1071.0,AFC
13078,2020-10-22,144.0,Equatorial Guinea,EQG,1066.0,CAF
13078,2020-10-22,145.0,Andorra,AND,1065.0,UEFA
13078,2020-10-22,146.0,Ethiopia,ETH,1061.0,CAF
13078,2020-10-22,147.0,Kuwait,KUW,1060.0,AFC
13078,2020-10-22,148.0,Burundi,BDI,1058.0,CAF
13078,2020-10-22,149.0,Botswana,BOT,1055.0,CAF
13078,2020-10-22,149.0,Nicaragua,NCA,1055.0,CONCACAF
13078,2020-10-22,151.0,Afghanistan,AFG,1052.0,AFC
13078,2020-10-22,152.0,Liberia,LBR,1047.0,CAF
13078,2020-10-22,153.0,Eswatini,SWZ,1042.0,CAF
13078,2020-10-22,154.0,Malaysia,MAS,1040.0,AFC
13078,2020-10-22,155.0,Maldives,MDV,1038.0,AFC
13078,2020-10-22,156.0,New Caledonia,NCL,1035.0,OFC
13078,2020-10-22,157.0,Gambia,GAM,1022.0,CAF
13078,2020-10-22,158.0,Singapore,SGP,1020.0,AFC
13078,2020-10-22,159.0,Dominican Republic,DOM,1019.0,CONCACAF
13078,2020-10-22,160.0,Grenada,GRN,1015.0,CONCACAF
13078,2020-10-22,161.0,Tahiti,TAH,1014.0,OFC
13078,2020-10-22,162.0,Barbados,BRB,1009.0,CONCACAF
13078,2020-10-22,163.0,Fiji,FIJ,996.0,OFC
13078,2020-10-22,163.0,Vanuatu,VAN,996.0,OFC
13078,2020-10-22,165.0,Papua New Guinea,PNG,991.0,OFC
13078,2020-10-22,166.0,Guyana,GUY,988.0,CONCACAF
13078,2020-10-22,167.0,St. Vincent and the Grenadines,VIN,986.0,CONCACAF
13078,2020-10-22,168.0,South Sudan,SSD,983.0,CAF
13078,2020-10-22,168.0,Bermuda,BER,983.0,CONCACAF
13078,2020-10-22,170.0,Nepal,NEP,974.0,AFC
13078,2020-10-22,170.0,Belize,BLZ,974.0,CONCACAF
13078,2020-10-22,172.0,Mauritius,MRI,965.0,CAF
13078,2020-10-22,173.0,Indonesia,IDN,964.0,AFC
13078,2020-10-22,173.0,Cambodia,CAM,964.0,AFC
13078,2020-10-22,175.0,Moldova,MDA,954.0,UEFA
13078,2020-10-22,176.0,St. Lucia,LCA,953.0,CONCACAF
13078,2020-10-22,177.0,Chad,CHA,943.0,CAF
13078,2020-10-22,178.0,Puerto Rico,PUR,941.0,CONCACAF
13078,2020-10-22,179.0,Cuba,CUB,936.0,CONCACAF
13078,2020-10-22,180.0,Malta,MLT,934.0,UEFA
13078,2020-10-22,181.0,Liechtenstein,LIE,930.0,UEFA
13078,2020-10-22,182.0,São Tomé and Príncipe,STP,923.0,CAF
13078,2020-10-22,183.0,Macau,MAC,922.0,AFC
13078,2020-10-22,184.0,Montserrat,MSR,921.0,CONCACAF
13078,2020-10-22,185.0,Dominica,DMA,919.0,CONCACAF
13078,2020-10-22,185.0,Djibouti,DJI,919.0,CAF
13078,2020-10-22,187.0,Bangladesh,BAN,914.0,AFC
13078,2020-10-22,188.0,Laos,LAO,912.0,AFC
13078,2020-10-22,189.0,Bhutan,BHU,911.0,AFC
13078,2020-10-22,190.0,Mongolia,MNG,906.0,AFC
13078,2020-10-22,191.0,Brunei Darussalam,BRU,904.0,AFC
13078,2020-10-22,192.0,American Samoa,ASA,900.0,OFC
13078,2020-10-22,193.0,Cayman Islands,CAY,897.0,CONCACAF
13078,2020-10-22,194.0,Samoa,SAM,894.0,OFC
13078,2020-10-22,195.0,Gibraltar,GIB,890.0,UEFA
13078,2020-10-22,196.0,Bahamas,BAH,880.0,CONCACAF
13078,2020-10-22,197.0,Timor-Leste,TLS,879.0,AFC
13078,2020-10-22,197.0,Somalia,SOM,879.0,CAF
13078,2020-10-22,199.0,Guam,GUM,873.0,AFC
13078,2020-10-22,200.0,Aruba,ARU,867.0,CONCACAF
13078,2020-10-22,200.0,Pakistan,PAK,867.0,AFC
13078,2020-10-22,202.0,Seychelles,SEY,866.0,CAF
13078,2020-10-22,203.0,Turks and Caicos Islands,TCA,862.0,CONCACAF
13078,2020-10-22,203.0,Tonga,TGA,862.0,OFC
13078,2020-10-22,205.0,Eritrea,ERI,856.0,CAF
